Page,Users,Sessions,Users % of Total,Pageviews,Unique Pageviews,Entrances,Bounce Rate
/catalog/view/doi:10.18739/A29P2W65G,3,3,0.001181,3,3,3,0.666666667
/catalog/view/urn:uuid:01a7a1b2-0ded-4cab-b682-03e4797decdc,3,3,0.001179,3,3,3,1
/catalog/view/doi:10.18739/A2PR7MV46,3,2,0.001177,3,3,2,1
/catalog/view/doi:10.18739/A27C1H,3,3,0.001175,3,3,3,1
/catalog/view/doi:10.5065/D6DN436N,3,3,0.001173,3,3,3,1
/catalog/view/doi:10.18739/A25H7BV2V,3,3,0.001171,3,3,3,1
/catalog/view/doi:10.5065/D69G5JX5,3,3,0.00117,3,3,3,1
/catalog/view/doi:10.18739/A28G8FJ21,3,3,0.001168,3,3,3,1
/catalog/view/doi:10.18739/A2CJ7R,3,3,0.001166,3,3,3,1
/catalog/view/doi:10.18739/A2X254,3,3,0.001164,3,3,3,1
/catalog/view/doi:10.18739/A2FQ9Q626,3,3,0.001162,3,3,3,1
/catalog/view/doi:10.18739/A24F1MK0B,3,2,0.001161,3,3,2,1
/catalog/view/doi:10.18739/A2183431V,3,3,0.001159,3,3,3,1
/catalog/view/doi:10.18739/A2JH3D32Q,3,2,0.001157,3,3,2,1
/catalog/view/doi:10.18739/A2KH0F06W,3,3,0.001155,3,3,3,1
/catalog/view/urn:uuid:3dc91064-7b8b-4308-b949-a361b7146baa,3,2,0.001154,3,3,2,1
/catalog/view/doi:10.18739/A2TB0XW2V,3,3,0.001152,3,3,3,1
/catalog/view/doi:10.18739/A20Z70X4H,3,3,0.00115,3,3,3,1
/catalog/view/urn:uuid:1032f9d0-512e-4bdb-b4ae-7247d9c12e6b,3,0,0.001148,5,3,0,null
/catalog/view/dcx_71be2eb7-6e0c-441d-9696-90769a6f0020_2,3,2,0.001147,3,3,2,1
/catalog/view/doi:10.18739/A2PR7MV1R,3,3,0.001145,3,3,3,1
/catalog/view/doi:10.18739/A2SX6499X,3,2,0.001143,3,3,2,1
/catalog/view/urn:uuid:0ad50aca-7296-4701-9acb-d478976b5ae0,3,0,0.001142,8,3,0,null
/blog/2020/05/arctic-data-center-portals/,3,0,0.00114,6,4,0,null
/catalog/view/doi:10.18739/A29K45T7J,3,1,0.001138,4,3,1,1
/catalog/view/urn:uuid:aca62f26-87d1-4a6e-9b35-524507153e45,3,3,0.001137,3,3,3,1
/catalog/view/urn:uuid:8066476c-0fa4-4082-9b56-3f92a79de1cc,3,3,0.001135,3,3,3,1
/catalog/view/doi:10.18739/A24J09Z25,3,3,0.001134,3,3,3,1
/catalog/view/urn:uuid:bb417163-c93d-4247-a060-6f9b97bb89a4,3,0,0.001132,4,3,0,null
/catalog/view/urn:uuid:e28048de-165a-4b2a-8d55-f448fce8873a,3,3,0.00113,3,3,3,1
/blog/2020/04/coretrustseal-certification/,3,0,0.001129,3,3,0,null
/catalog/view/doi:10.18739/A2HB9P,3,3,0.001127,3,3,3,1
/catalog/view/doi:10.18739/A2MK6589W,3,2,0.001126,3,3,2,1
/catalog/view/urn:uuid:460e82c5-7b87-428d-8fae-5224390f1774,3,3,0.001124,3,3,3,1
/catalog/view/doi:10.18739/A21Z41T38,3,3,0.001122,3,3,3,1
/catalog/view/doi:10.18739/A2Z02Z926,3,3,0.001121,3,3,3,1
/catalog/view/doi:10.18739/A27M0416J,3,1,0.001119,3,3,1,1
/catalog/view/doi:10.18739/A2T14TQ57,3,3,0.001118,3,3,3,1
/catalog/view/doi:10.18739/A2NV99B09,3,1,0.001116,5,3,1,0
/catalog/view/doi:10.18739/A2D23Q,3,3,0.001115,3,3,3,1
/catalog/view/doi:10.18739/A2W24F,3,3,0.001113,3,3,3,1
/catalog/view/doi:10.18739/A2736M31X,3,1,0.001112,3,3,1,1
/catalog/view/dcx_37545f79-2e92-4636-9a5f-63b0d3fac8d9_2,3,2,0.00111,4,3,2,1
/catalog/view/urn:uuid:900dd28b-925e-4f70-8891-65bf59e3e610,3,3,0.001109,3,3,3,1
/catalog/view/dcx_9f62fd7e-426a-43fa-bd86-803d638d0e27_0,3,2,0.001107,3,3,2,1
/catalog/view/doi:10.18739/A2C24S,3,3,0.001106,3,3,3,1
/catalog/view/doi:10.18739/A27235,3,2,0.001104,3,3,2,0
/catalog/view/dcx_1b104549-0dfb-4e08-b900-1f7966da1b33_2,3,2,0.001103,3,3,2,1
/catalog/view/doi:10.18739/A2PR7MV3Q,3,2,0.001102,3,3,2,1
/catalog/view/doi:10.7289/V5N014G9,3,1,0.0011,4,4,1,1
/catalog/view/urn:uuid:0d5ce466-a282-4c38-879d-78b668ecd6de,3,3,0.001099,3,3,3,1
/blog/2020/11/engage-with-the-arctic-data-center-at-agu-2020/,3,0,0.001097,5,5,0,null
/catalog/view/doi:10.18739/A25225,3,3,0.001096,3,3,3,1
/catalog/view/doi:10.18739/A2Q23R15G,3,2,0.001094,3,3,2,1
/catalog/view/urn:uuid:086679ba-b623-4171-8ab6-1743e724b91e,3,2,0.001093,7,5,2,0.5
/catalog/view/doi:10.5065/D6TT4P47,3,3,0.001092,3,3,3,1
/catalog/view/urn:uuid:5ccc0243-ae3f-4fa1-9b8c-6345d8a2645f,3,3,0.00109,3,3,3,1
/catalog/view/doi:10.18739/A2V698C71,3,3,0.001089,3,3,3,1
/catalog/view/doi:10.18739/A2HM52K87,3,2,0.001087,3,3,2,1
/catalog/view/doi:10.18739/A2M61BQ93,3,2,0.001086,3,3,2,1
/catalog/view/doi:10.18739/A29Z90C2X,3,3,0.001085,7,4,3,0
/catalog/view/doi:10.18739/A29W0X,3,3,0.001083,3,3,3,1
/catalog/view/doi:10.5065/D62B8W6G,3,3,0.001082,3,3,3,1
/catalog/view/doi:10.18739/A2280504J,3,3,0.001081,3,3,3,1
/catalog/view/doi:10.18739/A2ZP3W160,3,3,0.001079,3,3,3,1
/catalog/view/doi:10.18739/A2CC0TV10,3,2,0.001078,3,3,2,0.5
/catalog/view/doi:10.18739/A2639K56N,3,2,0.001077,3,3,2,1
/catalog/view/doi:10.18739/A20V89J16,3,2,0.001076,9,3,2,1
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/4/1,3,2,0.001074,3,3,2,1
/catalog/view/doi:10.18739/A2222R63G,3,3,0.001073,3,3,3,1
/catalog/view/doi:10.18739/A2TJ85,3,3,0.001072,3,3,3,1
/catalog/view/doi:10.5065/D6WD3XR9,3,3,0.00107,3,3,3,1
/catalog/view/doi:10.18739/A21R6N171,3,3,0.001069,3,3,3,1
/catalog/view/doi:10.18739/A2HZ3M,3,3,0.001068,3,3,3,1
/catalog/view/doi:10.18739/A2C824F7Z,3,3,0.001067,3,3,3,1
/catalog/view/dcx_f0e868df-b81c-467e-a028-6348ced7e18e_2,3,2,0.001065,3,3,2,1
/catalog/view/doi:10.18739/A2057CS88,3,2,0.001064,3,3,2,1
/catalog/view/doi:10.18739/A2B24G,3,3,0.001063,3,3,3,1
/catalog/view/doi:10.18739/A20V89J0Q,3,3,0.001062,3,3,3,1
/catalog/view/doi:10.18739/A2J678X27,3,3,0.00106,3,3,3,1
/catalog/view/dcx_ad906b66-d48c-46d5-8773-3837c2af6a07_2,3,2,0.001059,3,3,2,1
/catalog/view/urn:uuid:87c19a7f-74a8-4db6-a608-5557b9443672,3,3,0.001058,3,3,3,1
/catalog/view/urn:uuid:bb5f42c3-4121-4ac4-9829-864f2eb0ca3e,2,2,0.001056,2,2,2,1
/catalog/submit/urn:uuid:cf5a1134-6897-4dbd-8b6d-ceba7e4be2da,2,0,0.001055,6,4,0,null
/catalog/view/doi:10.18739/A2222R66X,2,2,0.001053,2,2,2,1
/catalog/view/urn:uuid:afe52276-8721-4cdf-99c2-adf9b6bfa180,2,2,0.001051,2,2,2,1
/catalog/view/doi:10.18739/A2V97ZS2J,2,2,0.00105,2,2,2,1
/catalog/view/doi:10.18739/A2901ZG44,2,1,0.001048,2,2,1,1
/catalog/view/doi:10.18739/A2VT1GQ4Q,2,2,0.001046,2,2,2,1
/catalog/view/urn:uuid:3c1d36b5-7745-4450-a5b3-e6201f48cfa1,2,2,0.001045,2,2,2,1
/catalog/view/doi:10.18739/A2JD4PQ2F,2,2,0.001043,2,2,2,1
/catalog/view/doi:10.18739/A29D4M,2,2,0.001042,2,2,2,1
/catalog/view/urn:uuid:cecad720-4ccd-4fce-a14c-449cff210adc,2,2,0.00104,2,2,2,1
/catalog/view/urn:uuid:ec6a3c9b-12c2-49f2-a6eb-222a4f7293ee,2,2,0.001038,2,2,2,1
/catalog/view/doi:10.18739/A2RX93D7Q,2,2,0.001037,2,2,2,1
/catalog/view/urn:uuid:52c24670-7b1b-4c38-a677-fcc1e8acb910,2,2,0.001035,2,2,2,1
/catalog/view/urn:uuid:426fe1a1-3774-4404-90ad-6381b47ffc4b,2,0,0.001034,5,4,0,null
/catalog/view/doi:10.5065/D6PK0DBF,2,2,0.001032,2,2,2,1
/catalog/view/urn:uuid:6a5a22a6-4db8-4c23-85c3-74da0445f4da,2,2,0.00103,2,2,2,1
/catalog/view/dcx_d2af9087-2508-474a-abd1-33e53f1ff31a_2,2,2,0.001029,2,2,2,1
/catalog/view/urn:uuid:bf2e1f16-722b-475c-b814-b9f596ad981b,2,2,0.001027,8,7,2,0.5
/catalog/view/doi:10.18739/A23X83M6N,2,2,0.001026,2,2,2,1
/catalog/view/doi:10.18739/A2VQ2SB2W,2,2,0.001024,2,2,2,1
/catalog/view/doi:10.18739/A2W37KW70,2,2,0.001023,2,2,2,1
/catalog/view/doi:10.5065/D6KH0KH4,2,2,0.001021,2,2,2,1
/catalog/view/doi:10.18739/A2H82B,2,2,0.00102,2,2,2,1
/catalog/view/doi:10.18739/A2CF9J726,2,2,0.001018,2,2,2,1
/catalog/view/doi:10.18739/A23X83M17,2,2,0.001017,2,2,2,1
/catalog/view/doi:10.18739/A29P2W67F,2,2,0.001015,2,2,2,1
/catalog/view/doi:10.18739/A2PV6B74G,2,2,0.001014,2,2,2,1
/catalog/view/dcx_bcc7e1be-2683-433c-b351-bc061f35ceb8_2,2,2,0.001012,2,2,2,1
/catalog/view/doi:10.5065/D62N50PZ,2,2,0.001011,2,2,2,1
/catalog/view/dcx_97d1f1b5-d03d-49fd-b6fa-37feec3ea2f9_2,2,2,0.001009,2,2,2,1
/catalog/view/dcx_dfbf7fa6-6aed-403b-b188-3e308270a779_2,2,2,0.001008,2,2,2,1
/catalog/view/doi:10.18739/A2QR7X,2,2,0.001007,2,2,2,1
/catalog/view/doi:10.18739/A29S1KM1V,2,2,0.001005,2,2,2,1
/catalog/view/doi:10.18739/A2DF71,2,2,0.001004,2,2,2,1
/catalog/view/doi:10.18739/A2Q52FD2W,2,2,0.001002,2,2,2,1
/catalog/view/doi:10.18739/A25J9N,2,2,0.001001,2,2,2,1
/catalog/view/doi:10.18739/A2BT1X,2,2,0.000999,2,2,2,1
/catalog/view/doi:10.18739/A2251FK8R,2,2,0.000998,2,2,2,1
/catalog/view/doi:10.18739/A2416T06V,2,2,0.000997,2,2,2,1
/catalog/view/dcx_d7f0f7f1-1b63-476a-b61f-31bd8eceebaf_2,2,2,0.000995,2,2,2,1
/catalog/view/doi:10.18739/A2MP4VN7D,2,2,0.000994,2,2,2,1
/catalog/view/doi:10.18739/A2WD3Q241,2,2,0.000993,2,2,2,1
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/574/7,2,2,0.000991,2,2,2,1
/catalog/view/urn:uuid:36dca02d-a262-4a5f-be0f-f24265f6c6fd,2,2,0.00099,2,2,2,1
/catalog/view/doi:10.18739/A2C24QN8V,2,2,0.000988,2,2,2,1
/catalog/view/dcx_e3b2475b-79cf-4988-b821-278e6cc8a07c_2,2,2,0.000987,2,2,2,1
/catalog/view/doi:10.18739/A2ST7DX5Q,2,2,0.000986,2,2,2,1
/catalog/view/urn:uuid:880d209f-0534-4026-8d30-2ecea5f50000,2,2,0.000984,2,2,2,1
/catalog/view/dcx_66cc4ef7-7893-4a37-acf2-e8713e6737ba_2,2,2,0.000983,2,2,2,1
/catalog/view/dcx_acaebd5b-45e7-477e-8ac9-72e0ce65c942_2,2,2,0.000982,2,2,2,1
/catalog/view/doi:10.18739/A2901ZG63,2,2,0.00098,2,2,2,1
/catalog/view/doi:10.18739/A25T3G098,2,2,0.000979,2,2,2,1
/catalog/view/urn:uuid:bac49272-4667-4e05-af2c-62dc0c89e35b,2,2,0.000978,2,2,2,1
/catalog/view/doi:10.18739/A2PK0729C,2,2,0.000976,2,2,2,1
/catalog/view/doi:10.18739/A2CN6Z08V,2,2,0.000975,2,2,2,1
/catalog/view/urn:uuid:bc4e7fd7-5a6a-4559-af1c-10c784c6d7a5,2,2,0.000974,2,2,2,1
/catalog/view/dcx_3536d0ae-14a2-42f7-a925-b479f9fb7bc4_2,2,2,0.000973,2,2,2,1
/catalog/view/dcx_a50d9c97-4de1-4a16-9ef0-94447079b024_2,2,2,0.000971,2,2,2,1
/catalog/view/urn:uuid:2c300141-9040-4dbc-ab4d-a6a6ede6a3c6,2,2,0.00097,2,2,2,1
/catalog/view/doi:10.5065/D64J0CHZ,2,2,0.000969,2,2,2,1
/catalog/view/doi:10.18739/A20C4SK70,2,2,0.000967,2,2,2,1
/catalog/view/doi:10.18739/A23H3D,2,2,0.000966,2,2,2,1
/catalog/view/doi:10.18739/A2RB6W29Q,2,2,0.000965,2,2,2,1
/catalog/view/doi:10.18739/A2FT8DK5H,2,2,0.000964,2,2,2,1
/catalog/view/dcx_49c676eb-5a3c-4a85-b5bc-b16582653ad1_1,2,2,0.000962,2,2,2,1
/catalog/view/doi:10.18739/A2FF3M10Q,2,2,0.000961,2,2,2,1
/catalog/view/urn:uuid:37ea51b5-7ae5-4fb9-8942-b8f1925e3c0f,2,2,0.00096,2,2,2,1
/catalog/view/dcx_0024e77f-000e-4b38-8a80-215fab398905_2,2,2,0.000959,2,2,2,1
/catalog/view/urn:uuid:e7a077d5-f151-4714-839a-91e0ce9a04dd,2,2,0.000958,2,2,2,1
/catalog/view/doi:10.18739/A2NZ80Q9H,2,2,0.000956,2,2,2,1
/catalog/view/doi:10.18739/A27672,2,2,0.000955,2,2,2,1
/catalog/view/urn:uuid:dc4c616c-b57a-4554-b4b7-4e002cd22cb2,2,2,0.000954,2,2,2,1
/catalog/view/doi:10.5065/D6B56GV1,2,2,0.000953,2,2,2,1
/catalog/view/urn:uuid:7d3990df-becf-42a9-8849-65841b0d04b6,2,2,0.000952,2,2,2,1
/catalog/view/doi:10.18739/A2804XK8T,2,1,0.00095,4,2,1,1
/catalog/view/doi:10.18739/A28G27,2,2,0.000949,2,2,2,1
/catalog/view/doi:10.18739/A2P55DH2N,2,2,0.000948,2,2,2,1
/catalog/view/dcx_f3a1b88a-c961-4c46-9008-965049e3c85c_2,2,2,0.000947,2,2,2,1
/catalog/view/doi:10.18739/A2696ZZ7X,2,2,0.000946,2,2,2,1
/catalog/view/doi:10.18739/A2KP7TR8N,2,2,0.000944,2,2,2,1
/catalog/view/doi:10.18739/A22H33,2,2,0.000943,2,2,2,1
/catalog/view/urn:uuid:fa4979d3-2e7d-4f87-a681-1de653bb112e,2,2,0.000942,2,2,2,1
/catalog/view/doi:10.18739/A21G0HV73,2,2,0.000941,2,2,2,1
/catalog/view/doi:10.5065/D6WW7FTR,2,2,0.00094,2,2,2,1
/catalog/view/doi:10.18739/A2RB6W30T,2,2,0.000939,2,2,2,1
/catalog/view/urn:uuid:6726e74f-ace1-4dcd-bc60-9eb83532192f,2,2,0.000938,2,2,2,1
/catalog/view/doi:10.18739/A2RX93F0S,2,2,0.000936,2,2,2,1
/catalog/view/urn:uuid:1d2c8c7e-e60a-47e7-b057-3ef8205c592e,2,2,0.000935,2,2,2,1
/catalog/view/doi:10.5065/D6FX77KF,2,2,0.000934,2,2,2,1
/catalog/view/doi:10.18739/A2K649T6D,2,2,0.000933,2,2,2,1
/catalog/view/urn:uuid:35f336a5-655d-46dc-9993-3843374173ea,2,2,0.000932,2,2,2,1
/catalog/view/doi:10.18739/A2H41JN54,2,2,0.000931,2,2,2,1
/catalog/view/doi:10.18739/A2X53D,2,2,0.00093,2,2,2,1
/catalog/view/doi:10.18739/A2PZ4J,2,2,0.000929,2,2,2,1
/catalog/view/doi:10.18739/A29W9B,2,2,0.000927,2,2,2,1
/catalog/view/doi:10.5065/D66W9882,2,2,0.000926,2,2,2,1
/catalog/view/doi:10.18739/A2FT8DK41,2,2,0.000925,2,2,2,1
/catalog/view/dcx_e365fd7c-682b-4d49-9ffc-12e6688ac097_2,2,2,0.000924,2,2,2,1
/catalog/view/urn:uuid:4cfc9147-49ba-4ee7-b6ab-b06f2364a70b,2,2,0.000923,2,2,1,0
/catalog/view/doi:10.18739/A2G15TB7J,2,2,0.000922,2,2,2,1
/catalog/view/urn:uuid:dd36b960-f158-4ee7-ba11-290e5e1152c6,2,2,0.000921,2,2,2,1
/catalog/view/doi:10.18739/A2X05XD00,2,2,0.00092,2,2,2,1
/catalog/view/doi:10.18739/A20G3GZ6C,2,2,0.000919,2,2,2,1
/catalog/view/doi:10.5065/D6HT2MP1,2,2,0.000918,2,2,2,1
/catalog/view/doi:10.18739/A2RV0D19C,2,2,0.000917,2,2,2,1
/catalog/view/urn:uuid:c2603086-aff3-4bed-b6ce-f632bfbb9db7,2,2,0.000916,2,2,2,1
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/9/1,2,2,0.000915,2,2,2,1
/catalog/view/doi:10.18739/A2SF2MC5B,2,2,0.000914,2,2,2,1
/catalog/view/doi:10.5065/D6862DNQ,2,2,0.000912,2,2,2,1
/catalog/view/doi:10.18739/A24T6F43K,2,1,0.000911,14,2,1,1
/catalog/view/doi:10.18739/A2HC2C,2,2,0.00091,2,2,2,1
/catalog/view/doi:10.18739/A26D5PC1R,2,2,0.000909,2,2,2,1
/catalog/view/urn:uuid:70d48f56-8eed-4630-bf13-b548a5a3f7f5.,2,2,0.000908,2,2,2,1
/catalog/view/doi:10.18739/A22Z12Q5G,2,2,0.000907,2,2,2,1
/catalog/view/doi:10.18739/A2NZ80Q62,2,2,0.000906,2,2,2,1
/catalog/view/dcx_08f59a90-4c2c-4674-819b-73b783b680e7_2,2,2,0.000905,2,2,2,1
/catalog/view/doi:10.18739/A2WS8HM6C,2,2,0.000904,2,2,2,1
/catalog/view/dcx_f6512b05-58d9-4873-b0d7-c1b01f7de9a2_2,2,2,0.000903,2,2,2,1
/catalog/view/doi:10.18739/A2SQ8QJ1X,2,2,0.000902,2,2,2,1
/catalog/view/urn:uuid:268112b6-fa30-48f6-94c5-7938419bd2ec,2,2,0.000901,2,2,2,1
/catalog/view/dcx_9618dbee-92ca-4ead-8b5e-9b3409187797_2,2,2,0.0009,2,2,2,1
/catalog/view/urn:uuid:6f838933-920a-4f84-aa04-7abdb4233039,2,2,0.000899,2,2,2,1
/catalog/view/doi:10.18739/A22B8VC2H,2,2,0.000898,2,2,2,1
/catalog/view/doi:10.18739/A23F4KP03,2,2,0.000897,2,2,2,1
/catalog/view/doi:10.5065/D6BV7DR4,2,2,0.000896,2,2,2,1
/catalog/view/doi:10.18739/A2JW86N5J,2,2,0.000895,2,2,2,1
/catalog/view/doi:10.18739/A2DF6K42F,2,2,0.000894,2,2,2,1
/catalog/view/urn:uuid:68fab17b-01a6-4c1d-9626-13e2e7f862be,2,0,0.000893,7,2,0,null
/catalog/view/doi:10.5065/D6C827D4,2,2,0.000892,2,2,2,1
/catalog/view/dcx_a62c6f89-fb25-4834-8c19-e48fc7fe2c35_2,2,2,0.000892,2,2,2,1
/catalog/view/doi:10.18739/A2JD4PQ3X,2,2,0.000891,2,2,2,1
/catalog/view/doi:10.18739/A2JW86N80,2,2,0.00089,2,2,2,1
/catalog/view/doi:10.18739/A2CZ32589,2,2,0.000889,2,2,2,1
/catalog/view/dcx_41a7f96e-3de5-4d7d-bff1-5e2a951a8442_2,2,2,0.000888,2,2,2,1
/catalog/view/doi:10.18739/A2M32NB0W,2,2,0.000887,2,2,2,1
/catalog/view/doi:10.5065/D6CZ358S,2,2,0.000886,2,2,2,1
/catalog/view/doi:10.5065/D68050SM,2,2,0.000885,2,2,2,1
/catalog/view/doi:10.18739/A22240,2,2,0.000884,2,2,2,1
/employment-opportunities/,2,0,0.000883,4,2,0,null
/catalog/view/doi:10.18739/A2TX3568P,2,2,0.000882,2,2,2,1
/catalog/view/doi:10.18739/A2CR5NC96,2,2,0.000881,2,2,2,1
/catalog/view/doi:10.18739/A21C1TG58,2,2,0.00088,2,2,2,1
/catalog/view/doi:10.18739/A2JS9H827,2,2,0.000879,2,2,2,1
/catalog/view/doi:10.18739/A2BR8MG8G,2,2,0.000878,2,2,2,1
/catalog/view/doi:10.18739/A25717P2B,2,2,0.000878,2,2,2,1
/catalog/data/page/250,2,1,0.000877,2,2,1,1
/catalog/view/doi:10.18739/A2R49G932,2,2,0.000876,2,2,2,1
/catalog/view/doi:10.18739/A23N20F3P,2,2,0.000875,2,2,2,1
/catalog/view/doi:10.18739/A2H12V80V,2,2,0.000874,2,2,2,1
/catalog/view/doi:10.18739/A2ZC7RV32,2,2,0.000873,2,2,2,1
/catalog/view/doi:10.5065/D6TB153M,2,2,0.000872,2,2,2,1
/catalog/view/doi:10.18739/A27W67662,2,2,0.000871,2,2,2,1
/catalog/view/doi:10.18739/A2PZ51N0V,2,2,0.00087,2,2,2,1
/catalog/view/doi:10.18739/A2MC8RH2C,2,2,0.00087,2,2,2,1
/catalog/view/doi:10.18739/A2JV8S,2,2,0.000869,2,2,2,1
/catalog/view/urn:uuid:4175bb65-ef0d-4342-893f-c4ef06c857c9,2,2,0.000868,2,2,2,1
/catalog/view/urn:uuid:fd27a706-48d4-4dbc-80b2-7f04994516cb,2,2,0.000867,2,2,2,1
/catalog/view/doi:10.18739/A2M03XX81,2,2,0.000866,2,2,2,1
/catalog/view/doi:10.18739/A2M90240G,2,2,0.000865,2,2,2,1
/catalog/view/doi:10.18739/A2GT5FG67,2,2,0.000864,2,2,2,1
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/556/4,2,2,0.000863,2,2,2,1
/catalog/view/doi:10.18739/A20K26C1P,2,2,0.000863,2,2,2,1
/catalog/submit/urn:uuid:0ad50aca-7296-4701-9acb-d478976b5ae0,2,0,0.000862,4,2,0,null
/catalog/view/doi:10.18739/A20G00,2,2,0.000861,2,2,2,1
/catalog/view/doi:10.5065/D6K64G85,2,2,0.00086,2,2,2,1
/catalog/view/doi:10.18739/A2930NV8X,2,2,0.000859,2,2,2,1
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4,2,2,0.000858,2,2,2,1
/catalog/view/doi:10.18739/A2599Z254,2,2,0.000858,2,2,2,1
/catalog/view/urn:uuid:d946f286-922b-4091-bdfa-5566103984af,2,2,0.000857,2,2,2,1
/catalog/view/doi:10.18739/A2M32NB2V,2,2,0.000856,2,2,2,1
/catalog/view/doi:10.5065/D6CF9N8P,2,2,0.000855,2,2,2,1
/catalog/view/doi:10.5065/D6N58JHX,2,2,0.000854,2,2,2,1
/catalog/view/urn:uuid:c1a5066c-b5a7-46a5-b607-6a7658c2f7e3,2,2,0.000853,2,2,2,1
/catalog/view/doi:10.18739/A29W0906J,2,2,0.000853,2,2,2,1
/catalog/view/doi:10.18739/A22B8VC5Z,2,2,0.000852,2,2,2,1
/catalog/view/doi:10.18739/A2BR8MG9Z,2,2,0.000851,2,2,2,1
/catalog/view/doi:10.18739/A2PK0727D,2,2,0.00085,2,2,2,1
/catalog/view/doi:10.18739/A2SB3X021,2,2,0.000849,2,2,2,1
/catalog/view/doi:10.18739/A21J9781C,2,2,0.000849,2,2,2,1
/catalog/view/doi:10.18739/A2PC2T91C,2,2,0.000848,2,2,2,1
/catalog/view/dcx_adb3807e-e55c-493a-9a49-c14a7df7ec31_2,2,2,0.000847,2,2,2,1
/catalog/view/dcx_7f920081-548c-4ae2-9e11-0f205ff60de5_2,2,2,0.000846,2,2,2,1
/catalog/view/urn:uuid:c9a48771-9e4f-4796-889e-62435a0da2e5,2,2,0.000845,2,2,2,1
/catalog/view/doi:10.18739/A2ST7DX66,2,2,0.000845,2,2,2,1
/catalog/view/doi:10.18739/A2154DP8H,2,2,0.000844,2,2,2,1
/catalog/view/doi:10.18739/A2901ZG7K,2,2,0.000843,2,2,2,1
/catalog/view/doi:10.18739/A2P843W6F,2,2,0.000842,2,2,2,1
/catalog/view/urn:uuid:d854e7d1-b7aa-4b2c-b81e-7c4f83633277,2,2,0.000841,2,2,2,1
/catalog/view/doi:10.18739/A29882N41,2,2,0.000841,2,2,2,1
/catalog/view/urn:uuid:0d33ff2d-82fe-46d9-9aa2-a816a3821eac,2,2,0.00084,2,2,2,1
/catalog/view/doi:10.18739/A2CR5ND28,2,2,0.000839,2,2,2,1
/catalog/view/doi:10.18739/A2F47GV26,2,2,0.000838,2,2,2,1
/catalog/view/doi:10.18739/A2CN6Z09B,2,2,0.000838,2,2,2,1
/catalog/view/doi:10.18739/A2B56D53X,2,2,0.000837,2,2,2,1
/catalog/view/urn:uuid:968e5c53-c256-441e-88f0-17b033a737ad,2,2,0.000836,2,2,2,1
/catalog/view/doi:10.18739/A2416T08T,2,2,0.000835,2,2,2,1
/catalog/view/doi:10.18739/A2GX44V44,2,2,0.000834,2,2,2,1
/catalog/view/doi:10.18739/A2325P,2,2,0.000834,2,2,2,1
/catalog/view/urn:uuid:47b87107-2f9b-4eb8-aa04-caec5b519260,2,0,0.000833,4,2,0,null
/catalog/view/doi:10.18739/A2H98ZD6T,2,2,0.000832,2,2,2,1
/catalog/view/doi:10.18739/A2SN0148X,2,2,0.000831,2,2,2,1
/catalog/view/doi:10.18739/A2XD0QZ4V,2,2,0.000831,2,2,2,1
/catalog/view/doi:10.18739/A2FZ5R,2,2,0.00083,2,2,2,1
/catalog/view/urn:uuid:e0f4d6c5-26a4-48ce-babb-7e088c0b9051,2,2,0.000829,2,2,2,1
/catalog/view/doi:10.18739/A24X54H3F,2,2,0.000828,2,2,2,1
/catalog/view/doi:10.5065/D6CZ35C4,2,2,0.000828,2,2,2,1
/catalog/view/doi:10.5065/D6ZC8170,2,2,0.000827,2,2,2,1
/catalog/view/doi:10.18739/A2TX35708,2,2,0.000826,2,2,2,1
/catalog/view/urn:uuid:c42ed143-3e92-46ba-a050-68f6f15c58e6,2,2,0.000826,2,2,2,1
/catalog/view/doi:10.18739/A21G0HV6M,2,2,0.000825,2,2,2,1
/catalog/view/doi:10.18739/A23T9D69S,2,2,0.000824,2,2,2,1
/catalog/view/doi:10.18739/A2424M,2,2,0.000823,2,2,2,1
/catalog/view/dcx_d73738df-9da3-4523-b1b9-2fcebf754718_2,2,2,0.000823,2,2,2,1
/catalog/view/doi:10.18739/A2Z83R,2,2,0.000822,2,2,2,1
/catalog/view/doi:10.18739/A2T43J360,2,2,0.000821,2,2,2,1
/catalog/view/dcx_4fba2e5e-a493-40b8-b3ed-b1755f979eb6_2,2,2,0.000821,2,2,2,1
/catalog/view/doi:10.18739/A2CN7S,2,2,0.00082,2,2,2,1
/catalog/view/doi:10.5065/D6NG4NSB,2,2,0.000819,2,2,2,1
/catalog/view/doi:10.18739/A28G8FJ3H,2,2,0.000818,2,2,2,1
/catalog/view/doi:10.18739/A2GH9B95P,2,2,0.000818,2,2,2,1
/catalog/view/doi:10.18739/A23R0PT73,2,2,0.000817,2,2,2,1
/catalog/view/doi:10.18739/A2WH2DF6V,2,2,0.000816,2,2,2,1
/catalog/view/doi:10.5065/D6959FR3,2,2,0.000816,2,2,2,1
/catalog/view/urn:uuid:561f3583-952d-4769-a7f7-0535aaedabfe,2,2,0.000815,2,2,2,1
